Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Segment,City,Region,Sales_Rep,Channel,Category,Product_Name,Quantity,Unit_Price,Discount_%,Line_Total,COGS,Status,Customer_Rating,Return_Flag
ORD-12463,11/15/2022,11/22/2022,CID-2420,VIP,Kano,Central,David Lee,Mobile App,Sports,Swim Goggles,3,31.78,0,95.34,56.85,Completed,5,0
ORD-10419,9/6/2024,9/13/2024,CID-2882,VIP,Accra,West,Frank Miller,In-Store,Beauty,Face Serum,NULL,52.91,30,111.11,84.33,Pending,NULL,0
ORD-11050,12/23/2023,12/26/2023,CID-2688,New Customer,Dakar,Central,Frank Miller,Wholesale,Beauty,Nail Polish Kit,3,22.99,30,48.28,38.68,Returned,5,1
ORD-11808,11/9/2022,11/16/2022,CID-2899,VIP,Kaduna,South,Emma Brown,Mobile App,Electronics,Webcam HD,7,85.13,0,595.91,405.45,Completed,NULL,0
ORD-11879,11/21/2024,12/5/2024,CID-4972,New Customer,Kano,East,James Turner,Mobile App,Electronics,Wireless Earbuds,6,80.45,25,362.03,223.55,Completed,1,0
ORD-13478,1/15/2022,1/29/2022,CID-1241,Retail,Addis Ababa,East,James Turner,Online,Clothing,Denim Jeans,2,59.15,0,118.3,57.47,Completed,2,0
ORD-10607,2/21/2023,NULL,CID-2600,Retail,Ibadan,South,Iris Park,Wholesale,Sports,Protein Powder 1kg,5,51.86,0,259.3,149.83,Completed,5,0
ORD-13808,6/30/2024,7/14/2024,CID-1688,New Customer,Johannesburg,West,Alice Johnson,In-Store,Electronics,Laptop Pro 15,3,1309.96,15,3340.4,2460.26,Completed,NULL,0
ORD-13927,2/4/2023,2/5/2023,CID-2233,Loyalty Member,Johannesburg,West,Alice Johnson,Phone Order,Electronics,Portable Charger,3,38.57,15,98.35,76.56,Completed,2,0
ORD-16040,11/28/2024,12/5/2024,CID-1418,B2B,Casablanca,North,Nathan Harris,Wholesale,Beauty,Eye Cream,2,62.26,0,124.52,76.56,Pending,NULL,0
ORD-12766,8/23/2023,9/6/2023,CID-2544,Retail,Benin City,West,Grace Chen,Mobile App,Beauty,Electric Toothbrush,5,75.7,15,321.72,242.57,Completed,2,0
ORD-11808,11/9/2022,11/16/2022,CID-2899,VIP,Kaduna,South,Emma Brown,MOBILE APP,Electronics,Webcam HD,7,85.13,0,595.91,405.45,Completed,NULL,0
ORD-10345,10/20/2024,10/27/2024,CID-3355,B2B,Ibadan,Central,Alice Johnson,Phone Order,Electronics,USB-C Hub,7,39.1,25,205.27,180.42,Completed,5,0
ORD-15643,1/31/2023,2/3/2023,CID-3964,B2B,Kano,North,Bob Smith,Wholesale,Sports,Resistance Bands Set,3,25.11,0,75.33,36.81,Completed,2,0
ORD-15704,7/29/2023,8/5/2023,CID-2945,Retail,Kano,East,Nathan Harris,Phone Order,Beauty,Perfume 50ml,6,0,30,288.41,285.69,Completed,NULL,0
ORD-12205,11/14/2022,11/15/2022,CID-2769,Retail,Ibadan,East,Carol White,In-Store,Home & garden,Desk Lamp,6,48.85,10,263.79,168.68,Completed,4,0
ORD-12687,9/24/2024,NULL,CID-1422,Loyalty Member,Nairobi,East,David Lee,Phone Order,Beauty,Face Mask Pack,10,20.03,0,200.3,124.76,Completed,5,0
ORD-12381,4/17/2024,4/18/2024,CID-2071,New Customer,Kaduna,Central,NULL,Wholesale,Electronics,Portable Charger,5,35.67,30,124.85,118.2,Returned,NULL,1
ORD-14775,1/30/2024,1/31/2024,CID-4633,New Customer,Ibadan,South,Liam Moore,Phone Order,Clothing,Men's Polo Shirt,7,32.26,20,180.66,148.43,Completed,NULL,0
ORD-12593,8/11/2022,NULL,CID-3055,Loyalty Member,Benin City,South,David Lee,Wholesale,Electronics,Mechanical Keyboard,6,174.39,30,732.44,521.49,Completed,2,0
ORD-12712,10/9/2024,10/11/2024,CID-2803,B2B,Port Harcourt,South,David Lee,In-Store,Electronics,USB-C Hub,9,47.26,0,425.34,220.52,Completed,NULL,0
ORD-10693,6/10/2024,6/12/2024,CID-2056,Retail,Abuja,South,Nathan Harris,Phone Order,Clothing,Running Shoes,4,97.66,5,371.11,217.13,Completed,5,0
ORD-15747,6/24/2023,7/8/2023,CID-1911,New Customer,Accra,South,Karen Davis,Wholesale,Home & garden,Coffee Maker,8,94.89,0,759.12,399.11,Disputed,5,0
ORD-14017,6/16/2024,6/19/2024,CID-1771,VIP,Kano,North,Henry Wilson,Wholesale,Sports,Yoga Mat,3,36.54,0,109.62,75.97,Disputed,5,0
ORD-13945,11/12/2022,11/26/2022,CID-2658,B2B,Dakar,South,Carol White,Wholesale,Clothing,Men's Polo Shirt,2,32.41,10,58.34,31.66,Completed,NULL,0
ORD-10411,9/5/2023,9/12/2023,CID-3180,Loyalty Member,Ibadan,East,Iris Park,Phone Order,Clothing,Sports Socks 3pk,10,13.48,15,114.58,94.04,Completed,5,0
ORD-11252,10/1/2024,10/6/2024,CID-3212,New Customer,Johannesburg,West,Grace Chen,Online,Home & garden,Desk Lamp,6,46.01,20,220.85,159.8,Completed,5,0
ORD-12379,8/21/2022,8/24/2022,CID-4169,New Customer,Nairobi,West,Liam Moore,In-Store,Clothing,Casual Sneakers,2,79.15,0,158.3,83.86,Pending,5,0
ORD-12514,10/7/2024,10/12/2024,CID-3822,Loyalty Member,Nairobi,East,Frank Miller,Mobile App,Clothing,Women's Blazer,9,79.02,0,711.18,345.75,Completed,5,0
ORD-12181,12/8/2022,12/10/2022,CID-1580,New Customer,Kaduna,East,Olivia Clark,Mobile App,Clothing,Formal Dress,5,108.13,5,513.62,335.4,Disputed,5,0
ORD-15772,1/27/2023,2/3/2023,CID-1318,Loyalty Member,Cairo,West,Bob Smith,Online,Beauty,Perfume 50ml,6,64.58,20,309.98,219.07,Completed,1,0
ORD-13215,5/3/2022,5/17/2022,CID-1834,VIP,Port Harcourt,West,Iris Park,Wholesale,Beauty,Face Serum,5,56.84,0,284.2,139.16,Completed,4,0
ORD-13519,3/7/2022,3/12/2022,CID-3710,Loyalty Member,Casablanca,South,Liam Moore,WHOLESALE,Beauty,Shampoo & Conditioner,3,24.15,0,72.45,43.79,Returned,5,1
ORD-10935,5/28/2023,6/11/2023,CID-2980,VIP,Casablanca,West,Grace Chen,Phone Order,Home & garden,Air Purifier,9,221.45,10,1793.74,1302.03,Returned,NULL,1
ORD-10824,2/21/2024,2/26/2024,CID-4956,Retail,Johannesburg,West,Mia Scott,Wholesale,Beauty,Electric Toothbrush,9,89.92,10,728.35,373.68,Completed,4,0
ORD-14737,5/31/2022,6/7/2022,CID-2410,Retail,Johannesburg,East,Iris Park,Online,Home & garden,Smart Plug 4pk,7,45.66,5,303.64,146.79,Completed,2,0
ORD-11695,1/16/2023,1/18/2023,CID-1247,Loyalty Member,Kaduna,South,Mia Scott,Online,Sports,Jump Rope,6,14.92,20,71.62,54.18,Completed,NULL,0
ORD-10657,7/30/2023,7/31/2023,CID-4140,B2B,Port Harcourt,West,Iris Park,Wholesale,Home & garden,Desk Lamp,1,46.31,15,39.36,21.18,Completed,2,0
ORD-12718,4/26/2023,4/29/2023,CID-4924,VIP,Dakar,Central,Frank Miller,Online,Home & garden,Plant Pot Set,7,28.78,15,171.24,137.27,Returned,4,1
ORD-14536,6/4/2022,6/9/2022,CID-2522,Retail,NULL,West,Emma Brown,Phone Order,Electronics,Wireless Earbuds,3,101.47,5,289.19,167.54,Completed,NULL,0
ORD-13726,11/6/2022,11/7/2022,CID-2605,B2B,Addis Ababa,Central,Henry Wilson,Online,Beauty,Lipstick Set,9,38.7,5,330.88,225.73,Pending,NULL,0
ORD-12792,6/20/2023,6/21/2023,CID-4892,New Customer,Kano,North,Grace Chen,In-Store,Clothing,Winter Jacket,7,146.58,10,923.45,534.76,Completed,3,0
ORD-14721,8/18/2023,NULL,CID-4257,New Customer,Ibadan,North,Emma Brown,In-Store,Sports,Foam Roller,8,40.94,0,327.52,200.74,Pending,2,0
ORD-12081,7/13/2024,NULL,CID-3742,B2B,Dakar,West,Iris Park,In-Store,Electronics,Smart Watch,2,241.91,10,435.44,253.8,Pending,1,0
ORD-13920,10/17/2024,10/18/2024,CID-3632,Retail,Johannesburg,North,Henry Wilson,In-Store,Sports,Swim Goggles,5,30.89,10,139,94.62,Disputed,NULL,0
ORD-12488,1/4/2022,1/11/2022,CID-4746,B2B,Port Harcourt,Central,Mia Scott,Mobile App,Clothing,Running Shoes,4,105.46,15,358.56,242.71,Completed,5,0
ORD-13850,12/10/2024,NULL,CID-4726,Retail,Cairo,North,Iris Park,Phone Order,Beauty,Lipstick Set,2,36.55,0,73.1,49.47,Completed,5,0
ORD-11064,11/3/2022,NULL,CID-1627,New Customer,Benin City,Central,NULL,In-Store,Sports,Yoga Mat,7,32.95,0,230.65,106.17,Completed,NULL,0
ORD-11710,1/14/2024,1/15/2024,CID-3272,VIP,Benin City,North,Frank Miller,Online,Home & garden,Scented Candle,4,19.92,20,63.74,55.57,Completed,4,0
ORD-14283,7/9/2023,7/12/2023,CID-3634,Loyalty Member,Benin City,South,Nathan Harris,Phone Order,Electronics,Laptop Pro 15,8,1055.89,10,7602.41,4255.43,Completed,NULL,0
ORD-13699,7/5/2024,7/8/2024,CID-3794,Retail,Benin City,Central,James Turner,Mobile App,Electronics,Wireless Earbuds,3,79.77,5,227.34,150.34,Pending,5,0
ORD-12953,12/5/2022,12/10/2022,CID-2168,B2B,Abuja,West,Iris Park,Phone Order,Beauty,Face Mask Pack,6,20.61,25,92.75,74.25,Cancelled,NULL,0
ORD-13749,8/26/2023,9/2/2023,CID-3972,Loyalty Member,Kaduna,South,Grace Chen,Phone Order,Electronics,Bluetooth Speaker,9,117.48,5,1004.45,620.71,Completed,3,0
ORD-10908,12/6/2024,NULL,CID-3681,VIP,Kaduna,Central,Alice Johnson,Mobile App,Beauty,Perfume 50ml,4,79.71,0,318.84,206.4,Completed,5,0
ORD-12132,5/29/2024,NULL,CID-1297,VIP,Enugu,South,Frank Miller,In-Store,Sports,Foam Roller,7,33.61,0,235.27,153.46,Completed,3,0
ORD-14415,1/28/2022,1/30/2022,CID-4331,Retail,Casablanca,East,Olivia Clark,Mobile App,Sports,Yoga Mat,2,38.23,0,76.46,35.03,Completed,5,0
ORD-10251,1/13/2024,1/14/2024,CID-1248,B2B,Abuja,East,Iris Park,Wholesale,Electronics,Bluetooth Speaker,4,118.01,25,354.03,240.28,Completed,5,0
ORD-11868,9/5/2023,NULL,CID-2606,New Customer,Enugu,South,Alice Johnson,Phone Order,Clothing,Denim Jeans,1,71.96,0,71.96,45.47,Completed,5,0
ORD-10346,12/8/2024,12/11/2024,CID-3078,Loyalty Member,Accra,North,Iris Park,Phone Order,Sports,Foam Roller,4,34.44,20,110.21,85.01,Cancelled,1,0
ORD-11992,8/6/2022,8/20/2022,CID-4563,Loyalty Member,Accra,West,Karen Davis,Wholesale,Home & garden,Throw Pillow Set,5,50.97,0,254.85,115.68,Completed,4,0
ORD-14268,1/8/2022,1/15/2022,CID-3197,VIP,Nairobi,South,Carol White,PHONE ORDER,Electronics,Webcam HD,8,73.32,20,469.25,374.84,Returned,NULL,1
ORD-15990,2/21/2024,2/24/2024,CID-3196,New Customer,Benin City,West,Mia Scott,Phone Order,Electronics,Bluetooth Speaker,7,137.75,0,964.25,585.23,Returned,3,1
ORD-13157,6/5/2022,NULL,CID-4849,Loyalty Member,Dakar,East,Iris Park,Phone Order,Clothing,Formal Dress,4,102.08,20,326.66,188.62,Completed,4,0
ORD-11367,12/11/2024,12/14/2024,CID-4097,Retail,Kaduna,North,Olivia Clark,PHONE ORDER,Sports,Resistance Bands Set,3,23.52,5,67.03,49.19,Completed,4,0
ORD-13103,1/24/2024,1/25/2024,CID-4618,New Customer,Kaduna,Central,James Turner,Online,Beauty,Nail Polish Kit,10,19.08,25,143.1,101.44,Completed,NULL,0
ORD-10305,6/1/2022,6/4/2022,CID-1233,VIP,Abuja,West,Henry Wilson,Online,Beauty,Eye Cream,5,66.78,10,300.51,179.63,Completed,2,0
ORD-13375,1/14/2022,1/28/2022,CID-2600,New Customer,Abuja,Central,Grace Chen,Phone Order,Home & garden,Coffee Maker,1,98.36,0,98.36,49.76,Pending,1,0
ORD-15371,9/18/2023,9/21/2023,CID-3440,VIP,Kaduna,North,Frank Miller,Online,Sports,Foam Roller,9,36.36,0,327.24,209.69,Completed,5,0
ORD-12761,7/22/2022,NULL,CID-4735,Loyalty Member,Johannesburg,Central,Bob Smith,Wholesale,Beauty,Face Serum,6,65.25,0,391.5,266.33,Completed,NULL,0
ORD-14482,11/2/2023,11/9/2023,CID-4180,B2B,Cairo,West,Grace Chen,Wholesale,Beauty,Electric Toothbrush,10,91.18,20,729.44,628.46,Completed,5,0
ORD-10344,3/18/2023,NULL,CID-3161,VIP,Kano,South,NULL,Phone Order,Beauty,Eye Cream,10,72.91,0,729.1,331.56,Completed,4,0
ORD-10731,2/22/2022,3/8/2022,CID-4714,New Customer,Johannesburg,West,NULL,Wholesale,Clothing,Men's Polo Shirt,10,36.69,20,293.52,227.55,Completed,1,0
ORD-15195,10/17/2023,10/31/2023,CID-3393,VIP,Cairo,North,James Turner,Mobile App,Beauty,Face Mask Pack,8,18.53,0,148.24,75.28,Cancelled,4,0
ORD-12875,5/23/2024,5/26/2024,CID-3173,VIP,Ibadan,East,Liam Moore,In-Store,Beauty,Perfume 50ml,10,75.15,20,601.2,391.8,Completed,3,0
ORD-13864,2/6/2023,2/20/2023,CID-4013,Retail,Port Harcourt,North,Karen Davis,In-Store,Sports,Resistance Bands Set,2,28.55,20,45.68,39.35,Completed,NULL,0
ORD-12866,11/30/2023,NULL,CID-3386,New Customer,Cairo,Central,Bob Smith,In-Store,Clothing,Women's Blazer,2,94.96,0,189.92,120.43,Completed,5,0
ORD-15174,9/3/2024,9/10/2024,CID-4265,Retail,Port Harcourt,North,Grace Chen,Online,Sports,Protein Powder 1kg,9,60.3,0,542.7,332.13,Returned,3,1
ORD-13584,5/14/2022,5/16/2022,CID-3806,New Customer,Unknown,West,James Turner,Mobile App,Sports,Swim Goggles,7,32.11,30,157.34,137.05,Completed,NULL,0
ORD-14567,7/5/2022,NULL,CID-2006,Retail,Ibadan,South,Mia Scott,In-Store,Clothing,Casual Sneakers,4,89.14,10,320.9,218.05,Pending,NULL,0
ORD-15057,9/14/2024,9/28/2024,CID-3185,VIP,Lagos,South,Karen Davis,Wholesale,Home & garden,Plant Pot Set,4,33.76,25,101.28,74.92,Cancelled,NULL,0
ORD-10018,10/7/2023,10/9/2023,CID-1585,B2B,Johannesburg,West,Grace Chen,Mobile App,Beauty,Perfume 50ml,2,84.3,5,160.17,99.78,Completed,NULL,0
ORD-15549,11/4/2023,11/5/2023,CID-4287,B2B,Lagos,East,Henry Wilson,Online,Home & garden,Throw Pillow Set,6,60.6,0,363.6,206.37,Completed,1,0
ORD-12951,6/1/2023,6/3/2023,CID-1050,B2B,NULL,Central,Alice Johnson,Wholesale,Home & garden,Wall Clock,1,38.76,5,36.82,26.01,Completed,5,0
ORD-10065,6/28/2023,7/3/2023,CID-2872,Retail,Lagos,South,Karen Davis,Wholesale,Sports,Foam Roller,5,39.93,5,189.67,105.52,Completed,5,0
ORD-14351,6/18/2022,NULL,CID-2056,Retail,Lagos,Central,Grace Chen,Mobile App,Beauty,Face Serum,9,54.52,15,417.08,342.13,Completed,1,0
ORD-10392,5/6/2024,5/8/2024,CID-4824,VIP,Kano,South,Nathan Harris,Wholesale,Clothing,Running Shoes,2,103.08,0,206.16,112.57,Completed,3,0
ORD-12037,6/13/2023,6/20/2023,CID-2735,VIP,Abuja,Central,NULL,In-Store,Clothing,Men's Polo Shirt,7,36.89,20,206.58,172.75,Pending,NULL,0
ORD-15145,10/23/2022,10/30/2022,CID-2192,B2B,Dakar,East,Karen Davis,Phone Order,Home & garden,Wall Clock,1,43.66,5,41.48,21.97,Completed,2,0
ORD-10841,6/10/2024,6/24/2024,CID-1097,VIP,Lagos,North,Liam Moore,In-Store,Clothing,Denim Jeans,7,59.26,0,414.82,272.61,Completed,2,0
ORD-11349,2/25/2023,3/4/2023,CID-2408,New Customer,Accra,North,Karen Davis,Wholesale,Electronics,Bluetooth Speaker,10,117.87,0,1178.7,639.35,Completed,3,0
ORD-12484,12/19/2022,12/22/2022,CID-1967,New Customer,Abuja,East,Bob Smith,In-Store,Beauty,Lipstick Set,8,44,0,352,176.04,Pending,4,0
ORD-13948,9/7/2024,NULL,CID-3177,New Customer,Cairo,South,Bob Smith,Online,Clothing,Sports Socks 3pk,1,13.84,20,11.07,9.33,Completed,5,0
ORD-14046,4/13/2022,4/27/2022,CID-4534,VIP,Johannesburg,North,Henry Wilson,Online,Sports,Yoga Mat,4,40.07,15,136.24,94.28,Cancelled,1,0
ORD-15706,11/21/2022,11/28/2022,CID-3201,VIP,Abuja,Central,Henry Wilson,Wholesale,Electronics,Mechanical Keyboard,6,167.76,15,855.58,631.39,Returned,2,1
ORD-15776,4/30/2023,5/14/2023,CID-2737,B2B,Enugu,Central,Mia Scott,Phone Order,Electronics,Webcam HD,3,84.91,0,254.73,137.88,Completed,4,0
ORD-14780,12/4/2022,12/5/2022,CID-1586,Retail,Nairobi,South,Karen Davis,Online,Sports,Resistance Bands Set,1,25.65,5,24.37,15.34,Completed,4,0
ORD-10571,5/22/2023,5/25/2023,CID-2427,Retail,Benin City,North,Henry Wilson,Wholesale,Electronics,Mechanical Keyboard,9,182.36,5,1559.18,780.58,Pending,NULL,0
ORD-10577,7/5/2023,NULL,CID-1309,Retail,Kaduna,West,Grace Chen,Mobile App,Clothing,Sports Socks 3pk,4,14.95,20,47.84,35.54,Completed,NULL,0
ORD-11253,7/5/2022,7/8/2022,CID-1329,VIP,Cairo,Central,Nathan Harris,Wholesale,Sports,Foam Roller,6,36.87,10,199.1,134.52,Cancelled,4,0
ORD-12644,1/4/2024,1/18/2024,CID-1861,Loyalty Member,Enugu,East,Grace Chen,In-Store,Clothing,Women's Blazer,3,78.86,5,224.75,135.39,Disputed,5,0
ORD-14951,10/29/2022,11/12/2022,CID-3085,Loyalty Member,Casablanca,West,David Lee,Online,Home & garden,Wall Clock,6,40.35,25,181.58,118.64,Completed,4,0
ORD-11616,9/22/2024,9/23/2024,CID-2727,VIP,Addis Ababa,South,Carol White,Phone Order,Clothing,Women's Blazer,6,102.11,10,551.39,322.15,Completed,4,0
ORD-13058,6/17/2022,6/22/2022,CID-4027,Loyalty Member,Casablanca,West,Henry Wilson,In-Store,Clothing,Winter Jacket,7,142.66,20,798.9,507.34,Pending,5,0
ORD-11176,8/11/2024,8/16/2024,CID-4527,VIP,Addis Ababa,South,David Lee,In-Store,Clothing,Women's Blazer,8,87.81,0,702.48,436.32,Pending,5,0
ORD-14367,2/2/2022,NULL,CID-4728,Loyalty Member,Port Harcourt,South,Liam Moore,Phone Order,Beauty,Lipstick Set,1,36.44,0,36.44,17.65,Completed,NULL,0
ORD-15020,9/7/2023,9/8/2023,CID-1897,Loyalty Member,Johannesburg,East,Henry Wilson,Wholesale,Home & garden,Throw Pillow Set,9,56.97,0,512.73,284.12,Completed,5,0
ORD-14231,5/16/2024,5/23/2024,CID-1366,VIP,Johannesburg,South,David Lee,Wholesale,Electronics,Bluetooth Speaker,6,122.17,0,733.02,407.78,Completed,NULL,0
ORD-14332,9/25/2022,9/26/2022,CID-1206,Loyalty Member,Addis Ababa,West,Emma Brown,Online,Sports,Resistance Bands Set,10,25.54,0,255.4,146.26,Completed,4,0
ORD-14900,3/22/2024,NULL,CID-1434,B2B,Kano,Central,Mia Scott,Wholesale,Electronics,Smart Watch,10,270.42,15,2298.57,1568.44,Completed,4,0
ORD-11329,10/19/2023,10/22/2023,CID-2135,VIP,Enugu,East,Iris Park,Mobile App,Sports,Resistance Bands Set,8,26.9,5,204.44,137.78,Completed,5,0
ORD-10264,12/22/2024,12/25/2024,CID-2762,Retail,Dakar,West,Iris Park,Phone Order,Clothing,Winter Jacket,10,154.23,30,1079.61,840.9,Completed,NULL,0
ORD-14857,9/16/2024,9/17/2024,CID-4983,Retail,Kaduna,East,Karen Davis,Phone Order,Sports,Protein Powder 1kg,3,54.18,5,154.41,99.27,Cancelled,NULL,0
ORD-13073,12/2/2024,12/3/2024,CID-3543,B2B,NULL,South,NULL,Online,Clothing,Casual Sneakers,5,73.5,0,367.5,194,Completed,NULL,0
ORD-16027,7/19/2022,7/24/2022,CID-4269,VIP,Kano,South,Alice Johnson,In-Store,Beauty,Electric Toothbrush,9,84.45,30,532.03,400.9,Cancelled,NULL,0
ORD-15031,4/21/2024,4/28/2024,CID-2009,Retail,Kaduna,East,Iris Park,Mobile App,Clothing,Denim Jeans,6,59.39,10,320.71,219.09,Returned,2,1
ORD-11877,2/5/2023,2/19/2023,CID-1417,B2B,Kaduna,North,Frank Miller,Phone Order,Clothing,Formal Dress,8,134.3,10,966.96,539.82,Returned,NULL,1
ORD-15448,10/3/2022,10/17/2022,CID-4783,Loyalty Member,Kano,West,Mia Scott,Mobile App,Beauty,Lipstick Set,7,43.07,5,286.42,165.88,Cancelled,1,0
ORD-10196,10/17/2024,10/31/2024,CID-1833,B2B,Addis Ababa,West,Mia Scott,Online,Electronics,Mechanical Keyboard,7,144.1,0,1008.7,545.15,Completed,4,0
ORD-15569,5/8/2023,NULL,CID-2752,New Customer,Dakar,East,Nathan Harris,Mobile App,Beauty,Shampoo & Conditioner,5,30.89,0,154.45,82.26,Returned,NULL,1
ORD-13205,9/3/2022,9/17/2022,CID-1945,Retail,Johannesburg,South,Carol White,Online,Sports,Water Bottle 1L,5,22.51,0,112.55,73.56,Disputed,2,0
ORD-14376,6/14/2023,6/17/2023,CID-4975,B2B,Addis Ababa,West,Liam Moore,Online,Beauty,Face Mask Pack,7,16.51,15,98.23,75.55,Pending,3,0
ORD-14602,3/26/2022,3/29/2022,CID-3112,VIP,Abuja,West,Carol White,In-Store,Sports,Foam Roller,4,41.9,20,134.08,81.15,Completed,1,0
ORD-14821,3/12/2023,3/15/2023,CID-3476,B2B,Addis Ababa,West,Karen Davis,Online,Beauty,Electric Toothbrush,4,85.41,0,341.64,178.79,Completed,NULL,0
ORD-13308,2/24/2023,NULL,CID-1795,VIP,Nairobi,South,Mia Scott,Wholesale,Home & garden,Coffee Maker,5,113.65,0,568.25,297.11,Cancelled,5,0
ORD-14750,3/28/2024,4/11/2024,CID-3703,Loyalty Member,Lagos,East,Karen Davis,Online,Beauty,Face Mask Pack,3,16.59,0,49.77,27.02,Completed,3,0
ORD-13339,5/30/2024,6/6/2024,CID-3343,New Customer,Kaduna,Central,Carol White,Mobile App,Electronics,Smart Watch,4,278.69,10,1003.28,600.8,Completed,NULL,0
ORD-13424,4/27/2023,5/4/2023,CID-2956,B2B,Lagos,West,NULL,Mobile App,Sports,Swim Goggles,1,24.57,25,18.43,16.73,Completed,NULL,0
ORD-13761,10/24/2022,10/27/2022,CID-2649,New Customer,Ibadan,North,James Turner,Phone Order,Clothing,Women's Blazer,2,93.62,30,131.07,123.33,Pending,3,0
ORD-15397,11/20/2023,11/21/2023,CID-4854,VIP,Lagos,West,Liam Moore,Mobile App,Sports,Gym Bag,4,76.09,0,304.36,154.83,Completed,5,0
ORD-12921,10/14/2024,10/15/2024,CID-1418,B2B,Abuja,North,Carol White,In-Store,Home & garden,Coffee Maker,9,105.62,0,950.58,597.36,Completed,5,0
ORD-15035,6/8/2022,6/13/2022,CID-3759,Retail,Abuja,North,Frank Miller,In-Store,Sports,Protein Powder 1kg,5,56.49,25,211.84,143.79,Pending,5,0
ORD-11743,12/11/2023,NULL,CID-4103,New Customer,Cairo,West,Grace Chen,Phone Order,Sports,Protein Powder 1kg,9,46.89,10,379.81,221.5,Returned,NULL,1
ORD-12586,9/24/2024,NULL,CID-2760,Retail,Johannesburg,Central,Alice Johnson,Phone Order,Beauty,Shampoo & Conditioner,8,24.64,5,187.26,117.75,Pending,5,0
ORD-15649,5/1/2022,NULL,CID-1655,B2B,Casablanca,Central,Karen Davis,IN-STORE,Beauty,Shampoo & Conditioner,7,29.6,20,165.76,98.07,Returned,2,1
ORD-12114,3/6/2022,3/7/2022,CID-3514,Retail,Port Harcourt,East,Frank Miller,Mobile App,Clothing,Running Shoes,5,123.32,0,616.6,379.16,Completed,NULL,0
ORD-14620,8/14/2022,NULL,CID-1167,Loyalty Member,Kaduna,Central,Emma Brown,Wholesale,Electronics,Laptop Pro 15,3,1191.14,25,2680.07,2229.62,Returned,1,1
ORD-15914,2/1/2024,2/4/2024,CID-4450,Loyalty Member,Cairo,North,Bob Smith,MOBILE APP,Home & garden,Desk Lamp,10,0,0,428.9,296.44,Completed,5,0
ORD-15699,5/24/2024,5/31/2024,CID-2986,New Customer,Accra,East,Karen Davis,Mobile App,Home & garden,Throw Pillow Set,1,61.57,20,49.26,35.62,Pending,1,0
ORD-11360,7/24/2023,7/26/2023,CID-4479,Retail,Accra,North,Bob Smith,Phone Order,Home & garden,Coffee Maker,10,101.48,5,964.06,513.02,Completed,5,0
ORD-11518,1/12/2022,1/15/2022,CID-4894,Loyalty Member,Port Harcourt,North,NULL,Phone Order,Electronics,Wireless Earbuds,8,87.77,25,526.62,483.65,Completed,4,0
ORD-10842,6/14/2023,6/19/2023,CID-2773,New Customer,NULL,West,Henry Wilson,Mobile App,Electronics,Smart Watch,5,216.91,30,759.18,710.82,Completed,2,0
ORD-15616,1/26/2024,1/31/2024,CID-2535,Loyalty Member,Abuja,East,James Turner,Phone Order,Sports,Protein Powder 1kg,10,58.97,0,589.7,370.33,Completed,4,0
ORD-14950,5/16/2022,5/21/2022,CID-2307,New Customer,Accra,South,Carol White,Phone Order,Electronics,USB-C Hub,7,51.13,20,286.33,233.93,Completed,4,0
ORD-14209,11/19/2024,NULL,CID-4076,Loyalty Member,Johannesburg,Central,Emma Brown,Phone Order,Sports,Jump Rope,5,15.68,0,78.4,42.92,Pending,5,0
ORD-10234,6/4/2022,6/6/2022,CID-4961,Loyalty Member,Enugu,South,Nathan Harris,Mobile App,Home & garden,Wall Clock,5,41.47,15,176.25,117.58,Cancelled,2,0
ORD-14787,8/28/2023,9/11/2023,CID-3581,B2B,Lagos,East,NULL,WHOLESALE,Electronics,Smart Watch,8,280.17,15,1905.16,1539.55,Completed,NULL,0
ORD-12475,1/17/2023,NULL,CID-2869,New Customer,Johannesburg,North,Henry Wilson,Phone Order,Home & garden,Air Purifier,3,187.43,15,477.95,318.66,Completed,5,0
ORD-13594,12/18/2022,12/19/2022,CID-4444,Retail,Cairo,North,Grace Chen,Online,Electronics,USB-C Hub,8,45.21,0,361.68,99,Completed,4,0
ORD-10042,11/24/2023,11/25/2023,CID-3410,Retail,Johannesburg,Central,Iris Park,In-Store,Home & garden,Wall Clock,9,33.68,25,227.34,153.43,Completed,1,0
ORD-10461,8/6/2024,8/20/2024,CID-2553,B2B,Benin City,Central,Grace Chen,Phone Order,Beauty,Lipstick Set,4,45.23,0,180.92,125.67,Cancelled,5,0
ORD-12797,3/5/2024,3/7/2024,CID-1990,VIP,Benin City,North,Mia Scott,Online,Electronics,Mechanical Keyboard,8,140.46,0,1123.68,516.34,Completed,3,0
ORD-14687,9/18/2022,9/20/2022,CID-2651,Loyalty Member,Casablanca,West,Alice Johnson,Mobile App,Sports,Foam Roller,5,36.99,20,147.96,129.42,Cancelled,NULL,0
ORD-14410,2/19/2023,2/21/2023,CID-1430,Loyalty Member,Dakar,North,Liam Moore,In-Store,Beauty,Lipstick Set,2,40.55,30,56.77,56.52,Completed,NULL,0
ORD-11974,9/19/2022,9/21/2022,CID-4651,Loyalty Member,Enugu,West,Iris Park,Wholesale,Home & garden,Plant Pot Set,8,30.3,5,230.28,118.39,Pending,5,0
